pitch_type;game_date;release_speed;player_name;events;description;zone;p_throws;home_team;away_team
CH;13/04/2017;85.9;Aaron Judge;null;ball;14;R;NYY;TB
FF;13/04/2017;92.6;Aaron Judge;null;called_strike;9;R;NYY;TB
SL;13/04/2017;85.2;Aaron Judge;null;blocked_ball;13;R;NYY;TB
CU;13/04/2017;81.0;Aaron Judge;null;foul;9;R;NYY;TB
FF;13/04/2017;94.2;Aaron Judge;field_out;hit_into_play;7;R;NYY;TB
CH;13/04/2017;87.5;Aaron Judge;null;ball;14;R;NYY;TB
FF;13/04/2017;93.1;Aaron Judge;null;called_strike;8;R;NYY;TB
FT;12/04/2017;94.0;Aaron Judge;home_run;hit_into_play_score;11;R;NYY;TB
FT;12/04/2017;93.4;Aaron Judge;null;ball;13;R;NYY;TB
FC;12/04/2017;90.7;Aaron Judge;null;called_strike;9;R;NYY;TB
FF;12/04/2017;98.4;Aaron Judge;single;hit_into_play_score;4;R;NYY;TB
SL;12/04/2017;90.8;Aaron Judge;null;ball;13;R;NYY;TB
CH;12/04/2017;83.7;Aaron Judge;walk;ball;14;L;NYY;TB
FF;12/04/2017;93.5;Aaron Judge;null;called_strike;9;L;NYY;TB
FF;12/04/2017;94.0;Aaron Judge;null;ball;14;L;NYY;TB
CH;12/04/2017;83.9;Aaron Judge;null;ball;14;L;NYY;TB
SL;12/04/2017;82.8;Aaron Judge;null;ball;13;L;NYY;TB
FF;12/04/2017;94.6;Aaron Judge;field_out;hit_into_play;1;L;NYY;TB
CH;12/04/2017;84.7;Aaron Judge;null;swinging_strike;8;L;NYY;TB
CH;12/04/2017;84.8;Aaron Judge;null;ball;14;L;NYY;TB
SL;12/04/2017;82.5;Aaron Judge;null;ball;13;L;NYY;TB
FF;12/04/2017;93.3;Aaron Judge;null;called_strike;4;L;NYY;TB
SL;10/04/2017;88.1;Aaron Judge;single;hit_into_play_no_out;9;R;NYY;TB
FF;10/04/2017;91.5;Aaron Judge;null;called_strike;12;R;NYY;TB
FF;10/04/2017;91.3;Aaron Judge;field_out;hit_into_play;8;R;NYY;TB
FF;10/04/2017;91.2;Aaron Judge;null;ball;14;R;NYY;TB
FF;10/04/2017;91.2;Aaron Judge;null;ball;14;R;NYY;TB
KC;10/04/2017;82.3;Aaron Judge;home_run;hit_into_play_score;4;R;NYY;TB
FF;10/04/2017;92.6;Aaron Judge;null;ball;14;R;NYY;TB
KC;10/04/2017;81.6;Aaron Judge;null;swinging_strike;14;R;NYY;TB
FF;10/04/2017;91.8;Aaron Judge;null;ball;12;R;NYY;TB
FF;10/04/2017;91.4;Aaron Judge;null;swinging_strike;14;R;NYY;TB
FF;10/04/2017;91.1;Aaron Judge;strikeout;swinging_strike;9;R;NYY;TB
KC;10/04/2017;79.5;Aaron Judge;null;called_strike;5;R;NYY;TB
KC;10/04/2017;79.8;Aaron Judge;null;called_strike;8;R;NYY;TB
SL;09/04/2017;79.8;Aaron Judge;field_out;hit_into_play_score;9;R;BAL;NYY
SL;09/04/2017;85.8;Aaron Judge;home_run;hit_into_play_score;5;R;BAL;NYY
FF;09/04/2017;94.8;Aaron Judge;null;foul;9;R;BAL;NYY
SL;09/04/2017;87.5;Aaron Judge;null;ball;14;R;BAL;NYY
FF;09/04/2017;94.2;Aaron Judge;null;called_strike;9;R;BAL;NYY
FF;09/04/2017;94.6;Aaron Judge;null;ball;6;R;BAL;NYY
FF;09/04/2017;93.8;Aaron Judge;null;called_strike;7;R;BAL;NYY
FT;09/04/2017;91.2;Aaron Judge;single;hit_into_play_no_out;4;R;BAL;NYY
FF;09/04/2017;91.8;Aaron Judge;null;swinging_strike;5;R;BAL;NYY
CU;09/04/2017;82.9;Aaron Judge;null;ball;14;R;BAL;NYY
FT;09/04/2017;92.9;Aaron Judge;field_out;hit_into_play;7;L;BAL;NYY
FF;09/04/2017;92.2;Aaron Judge;null;foul;8;L;BAL;NYY
FT;09/04/2017;91.5;Aaron Judge;null;foul;9;L;BAL;NYY
CH;09/04/2017;84.9;Aaron Judge;walk;ball;13;L;BAL;NYY
CH;09/04/2017;83.7;Aaron Judge;null;ball;13;L;BAL;NYY
FT;09/04/2017;92.2;Aaron Judge;null;ball;14;L;BAL;NYY
FT;09/04/2017;91.3;Aaron Judge;null;ball;14;L;BAL;NYY
FT;09/04/2017;91.0;Aaron Judge;null;called_strike;14;L;BAL;NYY
FF;07/04/2017;94.3;Aaron Judge;strikeout;foul_tip;4;R;BAL;NYY
FF;07/04/2017;95.3;Aaron Judge;null;called_strike;9;R;BAL;NYY
SL;07/04/2017;84.0;Aaron Judge;null;called_strike;5;R;BAL;NYY
SL;07/04/2017;85.9;Aaron Judge;null;ball;14;R;BAL;NYY
SI;07/04/2017;85.8;Aaron Judge;walk;ball;14;R;BAL;NYY
SL;07/04/2017;79.0;Aaron Judge;null;ball;14;R;BAL;NYY
SL;07/04/2017;79.0;Aaron Judge;null;ball;14;R;BAL;NYY
SL;07/04/2017;79.3;Aaron Judge;null;ball;14;R;BAL;NYY
SI;07/04/2017;85.0;Aaron Judge;null;called_strike;9;R;BAL;NYY
FS;07/04/2017;84.0;Aaron Judge;grounded_into_double_play;hit_into_play;8;R;BAL;NYY
FS;07/04/2017;84.6;Aaron Judge;null;ball;13;R;BAL;NYY
FF;07/04/2017;88.5;Aaron Judge;null;ball;14;R;BAL;NYY
FT;07/04/2017;88.3;Aaron Judge;null;foul;5;R;BAL;NYY
FS;07/04/2017;83.7;Aaron Judge;strikeout;swinging_strike;13;R;BAL;NYY
FT;07/04/2017;90.4;Aaron Judge;null;ball;14;R;BAL;NYY
FF;07/04/2017;90.6;Aaron Judge;null;ball;14;R;BAL;NYY
SL;07/04/2017;80.1;Aaron Judge;null;foul;12;R;BAL;NYY
FT;07/04/2017;89.7;Aaron Judge;null;called_strike;9;R;BAL;NYY
FC;05/04/2017;90.8;Aaron Judge;field_out;hit_into_play;5;R;TB;NYY
FC;05/04/2017;90.9;Aaron Judge;null;ball;14;R;TB;NYY
FC;05/04/2017;89.3;Aaron Judge;null;ball;14;R;TB;NYY
FC;05/04/2017;90.5;Aaron Judge;null;called_strike;14;R;TB;NYY
FC;05/04/2017;88.9;Aaron Judge;null;called_strike;13;R;TB;NYY
FT;05/04/2017;91.1;Aaron Judge;grounded_into_double_play;hit_into_play;8;R;TB;NYY
SL;05/04/2017;83.3;Aaron Judge;null;ball;14;R;TB;NYY
FF;05/04/2017;91.4;Aaron Judge;fielders_choice_out;hit_into_play;8;R;TB;NYY
FS;05/04/2017;85.9;Aaron Judge;null;ball;13;R;TB;NYY
KC;05/04/2017;78.8;Aaron Judge;null;swinging_strike;14;R;TB;NYY
FS;05/04/2017;84.2;Aaron Judge;strikeout;swinging_strike;13;R;TB;NYY
FS;05/04/2017;84.0;Aaron Judge;null;swinging_strike;13;R;TB;NYY
KC;05/04/2017;80.2;Aaron Judge;null;ball;14;R;TB;NYY
FF;05/04/2017;89.5;Aaron Judge;null;called_strike;9;R;TB;NYY
SL;04/04/2017;88.4;Aaron Judge;field_out;hit_into_play;14;R;TB;NYY
SL;04/04/2017;88.1;Aaron Judge;null;ball;14;R;TB;NYY
FF;04/04/2017;93.1;Aaron Judge;null;ball;14;R;TB;NYY
CU;04/04/2017;82.0;Aaron Judge;null;called_strike;4;R;TB;NYY
FF;04/04/2017;92.9;Aaron Judge;null;called_strike;14;R;TB;NYY
FF;04/04/2017;93.5;Aaron Judge;null;ball;14;R;TB;NYY
SL;04/04/2017;82.3;Aaron Judge;field_out;hit_into_play;5;R;TB;NYY
FC;04/04/2017;84.7;Aaron Judge;null;ball;14;R;TB;NYY
FF;04/04/2017;89.6;Aaron Judge;null;foul;3;R;TB;NYY
FF;04/04/2017;91.9;Aaron Judge;strikeout;swinging_strike;11;R;TB;NYY
FS;04/04/2017;84.5;Aaron Judge;null;ball;13;R;TB;NYY
FF;04/04/2017;90.6;Aaron Judge;null;foul;12;R;TB;NYY
FS;04/04/2017;83.9;Aaron Judge;null;ball;13;R;TB;NYY
SL;04/04/2017;79.2;Aaron Judge;null;ball;14;R;TB;NYY
FC;04/04/2017;86.7;Aaron Judge;null;foul;12;R;TB;NYY
FF;04/04/2017;90.0;Aaron Judge;null;swinging_strike;11;R;TB;NYY
FF;04/04/2017;91.3;Aaron Judge;single;hit_into_play_no_out;4;R;TB;NYY
SL;04/04/2017;80.9;Aaron Judge;null;called_strike;14;R;TB;NYY
CU;04/04/2017;70.7;Aaron Judge;null;called_strike;8;R;TB;NYY
FF;02/04/2017;92.6;Aaron Judge;field_error;hit_into_play_no_out;5;R;TB;NYY
SL;02/04/2017;88.5;Aaron Judge;null;ball;14;R;TB;NYY
SL;02/04/2017;89.0;Aaron Judge;null;ball;14;R;TB;NYY
SL;02/04/2017;88.5;Aaron Judge;null;swinging_strike;14;R;TB;NYY
SL;02/04/2017;91.0;Aaron Judge;strikeout;swinging_strike;14;R;TB;NYY
SL;02/04/2017;88.7;Aaron Judge;null;called_strike;9;R;TB;NYY
SL;02/04/2017;88.4;Aaron Judge;null;foul;4;R;TB;NYY
SL;02/04/2017;86.9;Aaron Judge;field_out;hit_into_play;4;R;TB;NYY
SL;02/04/2017;88.6;Aaron Judge;null;ball;14;R;TB;NYY
FF;02/04/2017;95.8;Aaron Judge;null;blocked_ball;14;R;TB;NYY
SL;02/04/2017;86.1;Aaron Judge;double;hit_into_play_score;8;R;TB;NYY
CH;13/09/2016;82.3;Aaron Judge;walk;ball;13;L;NYY;LAD
CH;13/09/2016;82.7;Aaron Judge;null;ball;13;L;NYY;LAD
FF;13/09/2016;93.8;Aaron Judge;null;foul;1;L;NYY;LAD
CH;13/09/2016;81.8;Aaron Judge;null;swinging_strike;5;L;NYY;LAD
FF;13/09/2016;93.8;Aaron Judge;null;blocked_ball;13;L;NYY;LAD
SL;13/09/2016;84.5;Aaron Judge;null;ball;14;L;NYY;LAD
CH;13/09/2016;80.1;Aaron Judge;strikeout;swinging_strike;9;L;NYY;LAD
FF;13/09/2016;94.3;Aaron Judge;null;foul;5;L;NYY;LAD
FF;13/09/2016;95.0;Aaron Judge;null;swinging_strike;3;L;NYY;LAD
CU;13/09/2016;73.6;Aaron Judge;null;ball;12;L;NYY;LAD
FF;13/09/2016;93.8;Aaron Judge;null;called_strike;6;L;NYY;LAD
CH;13/09/2016;78.2;Aaron Judge;null;ball;14;L;NYY;LAD
CH;13/09/2016;78.9;Aaron Judge;null;ball;14;L;NYY;LAD
FF;12/09/2016;96.8;Aaron Judge;strikeout;swinging_strike;2;R;NYY;LAD
KC;12/09/2016;78.4;Aaron Judge;null;called_strike;14;R;NYY;LAD
KC;12/09/2016;80.3;Aaron Judge;null;ball;14;R;NYY;LAD
FF;12/09/2016;96.1;Aaron Judge;null;foul;3;R;NYY;LAD
FF;12/09/2016;98.4;Aaron Judge;strikeout;swinging_strike;11;R;NYY;LAD
FF;12/09/2016;97.8;Aaron Judge;null;foul;12;R;NYY;LAD
SL;12/09/2016;89.0;Aaron Judge;null;ball;12;R;NYY;LAD
FF;12/09/2016;98.1;Aaron Judge;null;called_strike;9;R;NYY;LAD
FF;12/09/2016;91.8;Aaron Judge;home_run;hit_into_play_score;4;R;NYY;LAD
FF;12/09/2016;92.3;Aaron Judge;null;ball;13;R;NYY;LAD
FF;12/09/2016;90.1;Aaron Judge;null;ball;2;R;NYY;LAD
FF;12/09/2016;93.6;Aaron Judge;field_out;hit_into_play;13;R;NYY;LAD
FF;12/09/2016;92.4;Aaron Judge;null;called_strike;4;R;NYY;LAD
FF;12/09/2016;92.6;Aaron Judge;null;called_strike;9;R;NYY;LAD
SL;12/09/2016;83.1;Aaron Judge;null;ball;14;R;NYY;LAD
FF;12/09/2016;92.4;Aaron Judge;null;ball;14;R;NYY;LAD
FF;12/09/2016;92.1;Aaron Judge;null;ball;14;R;NYY;LAD
FC;11/09/2016;89.7;Aaron Judge;field_out;hit_into_play;9;R;NYY;TB
FC;11/09/2016;91.2;Aaron Judge;null;ball;7;R;NYY;TB
FC;11/09/2016;90.1;Aaron Judge;null;ball;14;R;NYY;TB
FC;11/09/2016;89.6;Aaron Judge;null;swinging_strike;8;R;NYY;TB
FC;11/09/2016;90.6;Aaron Judge;null;swinging_strike;6;R;NYY;TB
FF;11/09/2016;97.3;Aaron Judge;null;ball;14;R;NYY;TB
FF;11/09/2016;91.1;Aaron Judge;field_out;hit_into_play;6;R;NYY;TB
CH;11/09/2016;83.1;Aaron Judge;null;foul;9;R;NYY;TB
CH;11/09/2016;83.7;Aaron Judge;null;blocked_ball;14;R;NYY;TB
SL;11/09/2016;82.1;Aaron Judge;null;blocked_ball;14;R;NYY;TB
SL;11/09/2016;83.2;Aaron Judge;null;swinging_strike;14;R;NYY;TB
FF;11/09/2016;91.2;Aaron Judge;null;foul;5;R;NYY;TB
SL;11/09/2016;84.9;Aaron Judge;single;hit_into_play_no_out;8;R;NYY;TB
FF;11/09/2016;92.4;Aaron Judge;null;foul;3;R;NYY;TB
SL;11/09/2016;86.4;Aaron Judge;null;foul_tip;9;R;NYY;TB
FF;11/09/2016;92.1;Aaron Judge;null;swinging_strike;6;R;NYY;TB
CH;11/09/2016;86.4;Aaron Judge;strikeout;swinging_strike;13;R;NYY;TB
FC;11/09/2016;88.3;Aaron Judge;null;swinging_strike_blocked;14;R;NYY;TB
FF;11/09/2016;91.5;Aaron Judge;null;ball;13;R;NYY;TB
FF;11/09/2016;92.6;Aaron Judge;null;foul;5;R;NYY;TB
CH;09/09/2016;81.9;Aaron Judge;walk;ball;13;L;NYY;TB
FF;09/09/2016;90.0;Aaron Judge;null;foul;11;L;NYY;TB
FF;09/09/2016;90.1;Aaron Judge;null;swinging_strike;3;L;NYY;TB
FF;09/09/2016;90.2;Aaron Judge;null;ball;13;L;NYY;TB
FF;09/09/2016;89.0;Aaron Judge;null;foul;1;L;NYY;TB
FF;09/09/2016;90.3;Aaron Judge;null;ball;13;L;NYY;TB
CH;09/09/2016;84.4;Aaron Judge;null;ball;3;L;NYY;TB
CH;09/09/2016;82.7;Aaron Judge;strikeout;swinging_strike;3;L;NYY;TB
CU;09/09/2016;75.5;Aaron Judge;null;ball;12;L;NYY;TB
FF;09/09/2016;89.8;Aaron Judge;null;foul;13;L;NYY;TB
CH;09/09/2016;81.9;Aaron Judge;null;ball;7;L;NYY;TB
CH;09/09/2016;83.9;Aaron Judge;null;swinging_strike;6;L;NYY;TB
FF;09/09/2016;91.0;Aaron Judge;null;ball;11;L;NYY;TB
FC;09/09/2016;86.2;Aaron Judge;field_out;hit_into_play;5;R;NYY;TB
CU;09/09/2016;82.0;Aaron Judge;null;foul;4;R;NYY;TB
CU;09/09/2016;82.6;Aaron Judge;null;foul;8;R;NYY;TB
FF;09/09/2016;93.1;Aaron Judge;null;called_strike;8;R;NYY;TB
FC;09/09/2016;88.3;Aaron Judge;null;called_strike;7;R;NYY;TB
FF;09/09/2016;93.8;Aaron Judge;walk;ball;9;L;NYY;TB
FF;09/09/2016;94.8;Aaron Judge;null;ball;11;L;NYY;TB
FF;09/09/2016;93.6;Aaron Judge;null;called_strike;3;L;NYY;TB
CH;09/09/2016;85.2;Aaron Judge;null;ball;14;L;NYY;TB
FF;09/09/2016;94.9;Aaron Judge;null;ball;13;L;NYY;TB
FF;08/09/2016;93.3;Aaron Judge;field_out;hit_into_play;6;R;NYY;TB
FC;08/09/2016;84.6;Aaron Judge;null;ball;14;R;NYY;TB
FF;08/09/2016;92.8;Aaron Judge;null;called_strike;9;R;NYY;TB
CH;08/09/2016;85.0;Aaron Judge;force_out;hit_into_play;8;R;NYY;TB
CH;08/09/2016;85.9;Aaron Judge;null;swinging_strike;13;R;NYY;TB
FF;08/09/2016;90.5;Aaron Judge;null;ball;14;R;NYY;TB
FF;08/09/2016;90.4;Aaron Judge;null;ball;14;R;NYY;TB
CH;08/09/2016;87.1;Aaron Judge;null;foul;7;R;NYY;TB
FF;08/09/2016;91.6;Aaron Judge;single;hit_into_play_no_out;5;R;NYY;TB
CH;08/09/2016;86.5;Aaron Judge;null;ball;13;R;NYY;TB
FF;08/09/2016;91.3;Aaron Judge;null;ball;14;R;NYY;TB
KC;08/09/2016;81.7;Aaron Judge;null;called_strike;8;R;NYY;TB
FF;07/09/2016;96.5;Aaron Judge;field_out;hit_into_play;1;R;NYY;TOR
FF;07/09/2016;96.4;Aaron Judge;null;ball;11;R;NYY;TOR
SL;06/09/2016;84.3;Aaron Judge;strikeout;called_strike;13;R;NYY;TOR
FC;06/09/2016;90.8;Aaron Judge;null;swinging_strike;9;R;NYY;TOR
FF;06/09/2016;97.7;Aaron Judge;null;called_strike;7;R;NYY;TOR
FT;06/09/2016;96.6;Aaron Judge;single;hit_into_play_no_out;5;R;NYY;TOR
FT;06/09/2016;96.1;Aaron Judge;null;ball;14;R;NYY;TOR
FT;06/09/2016;96.1;Aaron Judge;strikeout;called_strike;6;R;NYY;TOR
FT;06/09/2016;95.3;Aaron Judge;null;foul;7;R;NYY;TOR
FT;06/09/2016;94.5;Aaron Judge;null;called_strike;7;R;NYY;TOR
FF;06/09/2016;97.4;Aaron Judge;field_out;hit_into_play;14;R;NYY;TOR
FT;06/09/2016;98.2;Aaron Judge;null;foul;5;R;NYY;TOR
CH;06/09/2016;91.8;Aaron Judge;null;ball;13;R;NYY;TOR
FT;06/09/2016;97.4;Aaron Judge;null;foul;6;R;NYY;TOR
CU;06/09/2016;80.6;Aaron Judge;null;ball;14;R;NYY;TOR
CU;06/09/2016;80.7;Aaron Judge;null;ball;14;R;NYY;TOR
CU;06/09/2016;79.4;Aaron Judge;null;swinging_strike;9;R;NYY;TOR
FT;06/09/2016;95.2;Aaron Judge;null;foul;8;R;NYY;TOR
SL;05/09/2016;86.9;Aaron Judge;strikeout;swinging_strike_blocked;13;L;NYY;TOR
SL;05/09/2016;86.2;Aaron Judge;null;ball;6;L;NYY;TOR
SL;05/09/2016;85.4;Aaron Judge;null;swinging_strike;13;L;NYY;TOR
CH;05/09/2016;86.5;Aaron Judge;null;called_strike;9;L;NYY;TOR
KN;05/09/2016;80.6;Aaron Judge;strikeout;swinging_strike;4;R;NYY;TOR
KN;05/09/2016;79.4;Aaron Judge;null;foul;14;R;NYY;TOR
KN;05/09/2016;76.8;Aaron Judge;null;swinging_strike_blocked;13;R;NYY;TOR
KN;05/09/2016;78.8;Aaron Judge;null;ball;14;R;NYY;TOR
KN;05/09/2016;79.9;Aaron Judge;strikeout;swinging_strike;14;R;NYY;TOR
KN;05/09/2016;79.6;Aaron Judge;null;swinging_strike;6;R;NYY;TOR
KN;05/09/2016;77.9;Aaron Judge;null;called_strike;4;R;NYY;TOR
FF;04/09/2016;91.1;Aaron Judge;strikeout;swinging_strike;12;R;BAL;NYY
FS;04/09/2016;80.7;Aaron Judge;null;foul;5;R;BAL;NYY
FS;04/09/2016;80.3;Aaron Judge;null;called_strike;2;R;BAL;NYY
FS;04/09/2016;81.1;Aaron Judge;null;ball;12;R;BAL;NYY
SL;04/09/2016;87.1;Aaron Judge;single;hit_into_play_no_out;8;R;BAL;NYY
FT;04/09/2016;89.7;Aaron Judge;null;ball;13;R;BAL;NYY
FT;04/09/2016;88.3;Aaron Judge;null;ball;13;R;BAL;NYY
FF;04/09/2016;91.0;Aaron Judge;null;called_strike;7;R;BAL;NYY
CH;04/09/2016;82.6;Aaron Judge;field_out;hit_into_play;9;L;BAL;NYY
FF;04/09/2016;91.5;Aaron Judge;null;foul;6;L;BAL;NYY
CH;04/09/2016;81.5;Aaron Judge;null;swinging_strike;5;L;BAL;NYY
CH;04/09/2016;82.8;Aaron Judge;null;called_strike;5;L;BAL;NYY
CH;04/09/2016;80.9;Aaron Judge;null;ball;14;L;BAL;NYY
CU;04/09/2016;74.9;Aaron Judge;null;ball;13;L;BAL;NYY
CU;04/09/2016;75.6;Aaron Judge;strikeout;swinging_strike;13;L;BAL;NYY
FF;04/09/2016;89.2;Aaron Judge;null;swinging_strike;2;L;BAL;NYY
FF;04/09/2016;89.9;Aaron Judge;null;called_strike;1;L;BAL;NYY
FS;03/09/2016;88.4;Aaron Judge;strikeout;swinging_strike;13;R;BAL;NYY
FF;03/09/2016;96.0;Aaron Judge;null;foul;12;R;BAL;NYY
SL;03/09/2016;88.0;Aaron Judge;null;ball;14;R;BAL;NYY
FF;03/09/2016;95.3;Aaron Judge;null;called_strike;14;R;BAL;NYY
FF;03/09/2016;95.5;Aaron Judge;null;swinging_strike;5;R;BAL;NYY
FF;03/09/2016;95.6;Aaron Judge;null;ball;14;R;BAL;NYY
FF;03/09/2016;95.4;Aaron Judge;walk;ball;14;R;BAL;NYY
FF;03/09/2016;93.6;Aaron Judge;null;swinging_strike;9;R;BAL;NYY
FF;03/09/2016;93.2;Aaron Judge;null;ball;14;R;BAL;NYY
FS;03/09/2016;83.8;Aaron Judge;null;ball;13;R;BAL;NYY
FS;03/09/2016;83.2;Aaron Judge;null;swinging_strike;14;R;BAL;NYY
SL;03/09/2016;77.8;Aaron Judge;null;ball;11;R;BAL;NYY
SL;03/09/2016;81.8;Aaron Judge;strikeout;swinging_strike;14;R;BAL;NYY
FF;03/09/2016;93.7;Aaron Judge;null;called_strike;14;R;BAL;NYY
FF;03/09/2016;94.9;Aaron Judge;null;swinging_strike;14;R;BAL;NYY
FF;03/09/2016;93.9;Aaron Judge;null;ball;14;R;BAL;NYY
FT;02/09/2016;89.9;Aaron Judge;field_out;hit_into_play;11;R;BAL;NYY
FT;02/09/2016;90.2;Aaron Judge;null;ball;13;R;BAL;NYY
CH;02/09/2016;86.9;Aaron Judge;strikeout;swinging_strike;8;R;BAL;NYY
FF;02/09/2016;93.7;Aaron Judge;null;foul;8;R;BAL;NYY
FF;02/09/2016;92.2;Aaron Judge;null;foul;7;R;BAL;NYY
FF;02/09/2016;90.3;Aaron Judge;null;blocked_ball;13;R;BAL;NYY
FF;02/09/2016;92.0;Aaron Judge;null;ball;12;R;BAL;NYY
CU;02/09/2016;76.1;Aaron Judge;null;called_strike;9;R;BAL;NYY
FF;02/09/2016;94.6;Aaron Judge;strikeout;swinging_strike;14;R;BAL;NYY
CU;02/09/2016;75.4;Aaron Judge;null;called_strike;12;R;BAL;NYY
FF;02/09/2016;91.4;Aaron Judge;null;foul;7;R;BAL;NYY
FF;02/09/2016;93.0;Aaron Judge;null;ball;11;R;BAL;NYY
FF;31/08/2016;95.1;Aaron Judge;strikeout;swinging_strike;12;L;KC;NYY
CH;31/08/2016;83.1;Aaron Judge;null;foul;8;L;KC;NYY
CH;31/08/2016;84.0;Aaron Judge;null;ball;13;L;KC;NYY
CH;31/08/2016;82.9;Aaron Judge;null;called_strike;6;L;KC;NYY
FF;31/08/2016;92.2;Aaron Judge;null;ball;12;L;KC;NYY
FF;31/08/2016;94.5;Aaron Judge;null;ball;12;L;KC;NYY
FF;31/08/2016;85.0;Aaron Judge;strikeout;called_strike;7;R;KC;NYY
SL;31/08/2016;85.9;Aaron Judge;null;called_strike;9;R;KC;NYY
SL;31/08/2016;84.4;Aaron Judge;null;swinging_strike;3;R;KC;NYY
SL;31/08/2016;86.3;Aaron Judge;null;ball;14;R;KC;NYY
CU;30/08/2016;72.7;Aaron Judge;strikeout;swinging_strike_blocked;14;R;KC;NYY
FF;30/08/2016;93.2;Aaron Judge;null;foul;5;R;KC;NYY
SL;30/08/2016;80.2;Aaron Judge;null;swinging_strike;14;R;KC;NYY
SL;30/08/2016;78.7;Aaron Judge;field_out;hit_into_play;5;R;KC;NYY
CH;30/08/2016;81.1;Aaron Judge;null;swinging_strike;9;R;KC;NYY
SI;30/08/2016;91.0;Aaron Judge;null;called_strike;5;R;KC;NYY
SL;30/08/2016;85.2;Aaron Judge;field_out;hit_into_play;8;L;KC;NYY
SL;30/08/2016;85.9;Aaron Judge;null;swinging_strike;13;L;KC;NYY
CH;30/08/2016;83.1;Aaron Judge;strikeout;swinging_strike;14;R;KC;NYY
CH;30/08/2016;82.4;Aaron Judge;null;foul;8;R;KC;NYY
SI;30/08/2016;92.5;Aaron Judge;null;ball;11;R;KC;NYY
FF;30/08/2016;94.0;Aaron Judge;null;ball;12;R;KC;NYY
KC;30/08/2016;81.4;Aaron Judge;null;blocked_ball;14;R;KC;NYY
CH;30/08/2016;82.4;Aaron Judge;null;called_strike;6;R;KC;NYY
SI;30/08/2016;94.8;Aaron Judge;home_run;hit_into_play_score;7;R;KC;NYY
FF;30/08/2016;94.5;Aaron Judge;null;ball;11;R;KC;NYY
SI;30/08/2016;94.4;Aaron Judge;null;foul;7;R;KC;NYY
SI;30/08/2016;93.0;Aaron Judge;null;ball;11;R;KC;NYY
SL;29/08/2016;84.3;Aaron Judge;strikeout;swinging_strike;13;L;KC;NYY
FT;29/08/2016;95.6;Aaron Judge;null;ball;13;L;KC;NYY
FF;29/08/2016;94.1;Aaron Judge;null;ball;12;L;KC;NYY
FF;29/08/2016;94.6;Aaron Judge;null;foul;13;L;KC;NYY
FT;29/08/2016;95.2;Aaron Judge;null;ball;13;L;KC;NYY
FT;29/08/2016;94.2;Aaron Judge;null;called_strike;4;L;KC;NYY
FT;29/08/2016;91.0;Aaron Judge;strikeout;called_strike;14;R;KC;NYY
CH;29/08/2016;84.1;Aaron Judge;null;foul;13;R;KC;NYY
FT;29/08/2016;89.7;Aaron Judge;null;foul;4;R;KC;NYY
FT;29/08/2016;89.3;Aaron Judge;null;called_strike;6;R;KC;NYY
FT;29/08/2016;90.4;Aaron Judge;strikeout;called_strike;6;R;KC;NYY
KC;29/08/2016;77.2;Aaron Judge;null;ball;11;R;KC;NYY
KC;29/08/2016;78.1;Aaron Judge;null;ball;14;R;KC;NYY
FT;29/08/2016;89.6;Aaron Judge;null;foul;11;R;KC;NYY
FT;29/08/2016;88.6;Aaron Judge;null;foul;13;R;KC;NYY
KC;29/08/2016;77.7;Aaron Judge;null;ball;14;R;KC;NYY
FF;28/08/2016;96.0;Aaron Judge;field_out;hit_into_play;6;R;NYY;BAL
FF;28/08/2016;96.1;Aaron Judge;null;called_strike;5;R;NYY;BAL
SL;28/08/2016;79.9;Aaron Judge;strikeout;swinging_strike;14;R;NYY;BAL
FF;28/08/2016;97.4;Aaron Judge;null;ball;14;R;NYY;BAL
FF;28/08/2016;95.0;Aaron Judge;null;foul_tip;8;R;NYY;BAL
SL;28/08/2016;76.3;Aaron Judge;null;swinging_strike;5;R;NYY;BAL
SL;28/08/2016;80.8;Aaron Judge;strikeout;swinging_strike;14;R;NYY;BAL
SL;28/08/2016;79.3;Aaron Judge;null;swinging_strike;9;R;NYY;BAL
FF;28/08/2016;95.4;Aaron Judge;null;ball;13;R;NYY;BAL
FF;28/08/2016;94.2;Aaron Judge;null;called_strike;13;R;NYY;BAL
SL;27/08/2016;86.9;Aaron Judge;strikeout;swinging_strike;14;R;NYY;BAL
FF;27/08/2016;95.1;Aaron Judge;null;swinging_strike;12;R;NYY;BAL
SL;27/08/2016;86.4;Aaron Judge;null;called_strike;13;R;NYY;BAL
SL;26/08/2016;86.6;Aaron Judge;double;hit_into_play_no_out;8;R;NYY;BAL
FF;26/08/2016;93.8;Aaron Judge;null;called_strike;8;R;NYY;BAL
SL;26/08/2016;84.5;Aaron Judge;null;ball;14;R;NYY;BAL
SL;26/08/2016;87.5;Aaron Judge;null;swinging_strike;14;R;NYY;BAL
FF;26/08/2016;90.8;Aaron Judge;field_out;hit_into_play;8;R;NYY;BAL
FT;26/08/2016;91.4;Aaron Judge;null;foul;11;R;NYY;BAL
FT;26/08/2016;91.1;Aaron Judge;null;ball;11;R;NYY;BAL
FT;26/08/2016;90.0;Aaron Judge;strikeout;swinging_strike_blocked;13;R;NYY;BAL
FT;26/08/2016;89.5;Aaron Judge;null;foul;11;R;NYY;BAL
